nuts_code,region_name_policy,year,program_name,hh_size,guaranteed_amount,max_amount,source_year,assumption_no_change,assumption_note,source_amount,notes_amount,schedule_included_main_baseline
ES62,Murcia,2017,Renta Básica de Inserción,4,591.62,806.76,2017,True,2017 parameters carried forward to 2018-2019,Informe_2018.pdf - Cuadro 2 / informe-rrmm-19.pdf - Cuadro 3-4,Operational proxy for pre-2020 simulation; Murcia treated as listed schedule region instead of excluded formula region.,True
ES62,Murcia,2018,Renta Básica de Inserción,4,591.62,806.76,2017,True,2017 parameters carried forward to 2018-2019,Informe_2018.pdf - Cuadro 2 / informe-rrmm-19.pdf - Cuadro 3-4,Operational proxy for pre-2020 simulation; Murcia treated as listed schedule region instead of excluded formula region.,True
ES62,Murcia,2019,Renta Básica de Inserción,4,591.62,806.76,2017,True,2017 parameters carried forward to 2018-2019,Informe_2018.pdf - Cuadro 2 / informe-rrmm-19.pdf - Cuadro 3-4,Operational proxy for pre-2020 simulation; Murcia treated as listed schedule region instead of excluded formula region.,True
ES62,Murcia,2017,Renta Básica de Inserción,5,644.4,806.76,2017,True,2017 parameters carried forward to 2018-2019,Informe_2018.pdf - Cuadro 2 / informe-rrmm-19.pdf - Cuadro 3-4,Operational proxy for pre-2020 simulation; Murcia treated as listed schedule region instead of excluded formula region.,True
ES62,Murcia,2018,Renta Básica de Inserción,5,644.4,806.76,2017,True,2017 parameters carried forward to 2018-2019,Informe_2018.pdf - Cuadro 2 / informe-rrmm-19.pdf - Cuadro 3-4,Operational proxy for pre-2020 simulation; Murcia treated as listed schedule region instead of excluded formula region.,True
ES62,Murcia,2019,Renta Básica de Inserción,5,644.4,806.76,2017,True,2017 parameters carried forward to 2018-2019,Informe_2018.pdf - Cuadro 2 / informe-rrmm-19.pdf - Cuadro 3-4,Operational proxy for pre-2020 simulation; Murcia treated as listed schedule region instead of excluded formula region.,True
ES62,Murcia,2017,Renta Básica de Inserción,6,687.43,806.76,2017,True,2017 parameters carried forward to 2018-2019,Informe_2018.pdf - Cuadro 2 / informe-rrmm-19.pdf - Cuadro 3-4,Operational proxy for pre-2020 simulation; Murcia treated as listed schedule region instead of excluded formula region.,True
ES62,Murcia,2018,Renta Básica de Inserción,6,687.43,806.76,2017,True,2017 parameters carried forward to 2018-2019,Informe_2018.pdf - Cuadro 2 / informe-rrmm-19.pdf - Cuadro 3-4,Operational proxy for pre-2020 simulation; Murcia treated as listed schedule region instead of excluded formula region.,True
ES62,Murcia,2019,Renta Básica de Inserción,6,687.43,806.76,2017,True,2017 parameters carried forward to 2018-2019,Informe_2018.pdf - Cuadro 2 / informe-rrmm-19.pdf - Cuadro 3-4,Operational proxy for pre-2020 simulation; Murcia treated as listed schedule region instead of excluded formula region.,True
ES62,Murcia,2017,Renta Básica de Inserción,7,730.46,806.76,2017,True,2017 parameters carried forward to 2018-2019,Informe_2018.pdf - Cuadro 2 / informe-rrmm-19.pdf - Cuadro 3-4,Operational proxy for pre-2020 simulation; Murcia treated as listed schedule region instead of excluded formula region.,True
ES62,Murcia,2018,Renta Básica de Inserción,7,730.46,806.76,2017,True,2017 parameters carried forward to 2018-2019,Informe_2018.pdf - Cuadro 2 / informe-rrmm-19.pdf - Cuadro 3-4,Operational proxy for pre-2020 simulation; Murcia treated as listed schedule region instead of excluded formula region.,True
ES62,Murcia,2019,Renta Básica de Inserción,7,730.46,806.76,2017,True,2017 parameters carried forward to 2018-2019,Informe_2018.pdf - Cuadro 2 / informe-rrmm-19.pdf - Cuadro 3-4,Operational proxy for pre-2020 simulation; Murcia treated as listed schedule region instead of excluded formula region.,True
ES62,Murcia,2017,Renta Básica de Inserción,8,806.76,806.76,2017,True,2017 parameters carried forward to 2018-2019,Informe_2018.pdf - Cuadro 2 / informe-rrmm-19.pdf - Cuadro 3-4,Operational proxy for pre-2020 simulation; Murcia treated as listed schedule region instead of excluded formula region.,True
ES62,Murcia,2018,Renta Básica de Inserción,8,806.76,806.76,2017,True,2017 parameters carried forward to 2018-2019,Informe_2018.pdf - Cuadro 2 / informe-rrmm-19.pdf - Cuadro 3-4,Operational proxy for pre-2020 simulation; Murcia treated as listed schedule region instead of excluded formula region.,True
ES62,Murcia,2019,Renta Básica de Inserción,8,806.76,806.76,2017,True,2017 parameters carried forward to 2018-2019,Informe_2018.pdf - Cuadro 2 / informe-rrmm-19.pdf - Cuadro 3-4,Operational proxy for pre-2020 simulation; Murcia treated as listed schedule region instead of excluded formula region.,True
ES22,Navarra,2017,Renta Garantizada,1,600.0,1200.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES22,Navarra,2018,Renta Garantizada,1,600.0,1200.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES22,Navarra,2019,Renta Garantizada,1,600.0,1200.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES22,Navarra,2017,Renta Garantizada,2,600.0,1200.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES22,Navarra,2018,Renta Garantizada,2,600.0,1200.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES22,Navarra,2019,Renta Garantizada,2,600.0,1200.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES22,Navarra,2017,Renta Garantizada,3,810.0,1200.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES22,Navarra,2018,Renta Garantizada,3,810.0,1200.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES22,Navarra,2019,Renta Garantizada,3,810.0,1200.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES22,Navarra,2017,Renta Garantizada,4,960.0,1200.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES22,Navarra,2018,Renta Garantizada,4,960.0,1200.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES22,Navarra,2019,Renta Garantizada,4,960.0,1200.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES22,Navarra,2017,Renta Garantizada,5,1050.0,1200.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES22,Navarra,2018,Renta Garantizada,5,1050.0,1200.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES22,Navarra,2019,Renta Garantizada,5,1050.0,1200.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES22,Navarra,2017,Renta Garantizada,6,1140.0,1200.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES22,Navarra,2018,Renta Garantizada,6,1140.0,1200.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES22,Navarra,2019,Renta Garantizada,6,1140.0,1200.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES22,Navarra,2017,Renta Garantizada,7,1200.0,1200.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES22,Navarra,2018,Renta Garantizada,7,1200.0,1200.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES22,Navarra,2019,Renta Garantizada,7,1200.0,1200.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES21,Basque Country,2017,Renta de Garantía de Ingresos,1,634.97,901.94,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 8 / Cuadro 13,Report mentions supplements; stored amounts are table amounts,True
ES21,Basque Country,2018,Renta de Garantía de Ingresos,1,634.97,901.94,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 8 / Cuadro 13,Report mentions supplements; stored amounts are table amounts,True
ES21,Basque Country,2019,Renta de Garantía de Ingresos,1,634.97,901.94,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 8 / Cuadro 13,Report mentions supplements; stored amounts are table amounts,True
ES21,Basque Country,2017,Renta de Garantía de Ingresos,2,634.97,901.94,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 8 / Cuadro 13,Report mentions supplements; stored amounts are table amounts,True
ES21,Basque Country,2018,Renta de Garantía de Ingresos,2,634.97,901.94,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 8 / Cuadro 13,Report mentions supplements; stored amounts are table amounts,True
ES21,Basque Country,2019,Renta de Garantía de Ingresos,2,634.97,901.94,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 8 / Cuadro 13,Report mentions supplements; stored amounts are table amounts,True
ES21,Basque Country,2017,Renta de Garantía de Ingresos,3,815.36,901.94,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 8 / Cuadro 13,Report mentions supplements; stored amounts are table amounts,True
ES21,Basque Country,2018,Renta de Garantía de Ingresos,3,815.36,901.94,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 8 / Cuadro 13,Report mentions supplements; stored amounts are table amounts,True
ES21,Basque Country,2019,Renta de Garantía de Ingresos,3,815.36,901.94,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 8 / Cuadro 13,Report mentions supplements; stored amounts are table amounts,True
ES21,Basque Country,2017,Renta de Garantía de Ingresos,4,901.94,901.94,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 8 / Cuadro 13,Report mentions supplements; stored amounts are table amounts,True
ES21,Basque Country,2018,Renta de Garantía de Ingresos,4,901.94,901.94,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 8 / Cuadro 13,Report mentions supplements; stored amounts are table amounts,True
ES21,Basque Country,2019,Renta de Garantía de Ingresos,4,901.94,901.94,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 8 / Cuadro 13,Report mentions supplements; stored amounts are table amounts,True
ES23,La Rioja,2017,Renta de Ciudadanía,1,430.27,672.3,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,2017 coexistence with IMI/AIS; using RC from 2017 onward,True
ES23,La Rioja,2018,Renta de Ciudadanía,1,430.27,672.3,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,2017 coexistence with IMI/AIS; using RC from 2017 onward,True
ES23,La Rioja,2019,Renta de Ciudadanía,1,430.27,672.3,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,2017 coexistence with IMI/AIS; using RC from 2017 onward,True
ES23,La Rioja,2017,Renta de Ciudadanía,2,537.84,672.3,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,2017 coexistence with IMI/AIS; using RC from 2017 onward,True
ES23,La Rioja,2018,Renta de Ciudadanía,2,537.84,672.3,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,2017 coexistence with IMI/AIS; using RC from 2017 onward,True
ES23,La Rioja,2019,Renta de Ciudadanía,2,537.84,672.3,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,2017 coexistence with IMI/AIS; using RC from 2017 onward,True
ES23,La Rioja,2017,Renta de Ciudadanía,3,618.52,672.3,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,2017 coexistence with IMI/AIS; using RC from 2017 onward,True
ES23,La Rioja,2018,Renta de Ciudadanía,3,618.52,672.3,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,2017 coexistence with IMI/AIS; using RC from 2017 onward,True
ES23,La Rioja,2019,Renta de Ciudadanía,3,618.52,672.3,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,2017 coexistence with IMI/AIS; using RC from 2017 onward,True
ES23,La Rioja,2017,Renta de Ciudadanía,4,672.3,672.3,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,2017 coexistence with IMI/AIS; using RC from 2017 onward,True
ES23,La Rioja,2018,Renta de Ciudadanía,4,672.3,672.3,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,2017 coexistence with IMI/AIS; using RC from 2017 onward,True
ES23,La Rioja,2019,Renta de Ciudadanía,4,672.3,672.3,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,2017 coexistence with IMI/AIS; using RC from 2017 onward,True
ES52,Valencia,2017,Renta Garantizada de Ciudadanía,1,388.51,623.03,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,True
ES52,Valencia,2018,Renta Garantizada de Ciudadanía,1,388.51,623.03,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,True
ES52,Valencia,2019,Renta Garantizada de Ciudadanía,1,388.51,623.03,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,True
ES52,Valencia,2017,Renta Garantizada de Ciudadanía,2,388.51,623.03,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,True
ES52,Valencia,2018,Renta Garantizada de Ciudadanía,2,388.51,623.03,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,True
ES52,Valencia,2019,Renta Garantizada de Ciudadanía,2,388.51,623.03,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,True
ES52,Valencia,2017,Renta Garantizada de Ciudadanía,3,419.84,623.03,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,True
ES52,Valencia,2018,Renta Garantizada de Ciudadanía,3,419.84,623.03,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,True
ES52,Valencia,2019,Renta Garantizada de Ciudadanía,3,419.84,623.03,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,True
ES52,Valencia,2017,Renta Garantizada de Ciudadanía,4,438.64,623.03,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,True
ES52,Valencia,2018,Renta Garantizada de Ciudadanía,4,438.64,623.03,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,True
ES52,Valencia,2019,Renta Garantizada de Ciudadanía,4,438.64,623.03,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,True
ES52,Valencia,2017,Renta Garantizada de Ciudadanía,5,457.44,623.03,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,True
ES52,Valencia,2018,Renta Garantizada de Ciudadanía,5,457.44,623.03,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,True
ES52,Valencia,2019,Renta Garantizada de Ciudadanía,5,457.44,623.03,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,True
ES52,Valencia,2017,Renta Garantizada de Ciudadanía,6,476.24,623.03,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,True
ES52,Valencia,2018,Renta Garantizada de Ciudadanía,6,476.24,623.03,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,True
ES52,Valencia,2019,Renta Garantizada de Ciudadanía,6,476.24,623.03,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,True
ES52,Valencia,2017,Renta Garantizada de Ciudadanía,7,495.04,623.03,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,True
ES52,Valencia,2018,Renta Garantizada de Ciudadanía,7,495.04,623.03,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,True
ES52,Valencia,2019,Renta Garantizada de Ciudadanía,7,495.04,623.03,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,True
ES52,Valencia,2017,Renta Garantizada de Ciudadanía,8,513.84,623.03,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,True
ES52,Valencia,2018,Renta Garantizada de Ciudadanía,8,513.84,623.03,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,True
ES52,Valencia,2019,Renta Garantizada de Ciudadanía,8,513.84,623.03,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; cap applies,True
